review_id,product_id,user_id,review_title,review_body,review_date,rating,helpful_votes,total_votes
R195318,B001BLZVQ0,A3VOT9DKME6ER,Stop Freaking Out Over BPA,"Okay. Im a very cautious parent, but the fact that there is BPA in the lids doesnt affect the food or the quality of it. BPA is an element in plastics that is excess estrogen and its recently become known that its not beneficial to let it enter our bodies. However, BPA is only activated once its been heated and since you arent heating the metal lid, the BPA never enters the food. EB baby food is spectacular especially since its jar food vs frozen/fresh. There are lots of yummy flavors and your baby will probably like most of them. Both of my sons go crazy over the EB varieties and I stick by it- buying it by the case and using the amazon subscription option makes it soo much cheaper than retail! Again... dont freak out over BPA in the lids lol.",2025-06-12,*****,25,29
R233607,B001EO68NE,A1MLSMYX5W0A61,"was skeptical, now a believer","I was very skeptical that this would taste as good as the other reviewers said, but it was on sale so I figured I'd give it a try.  My 5-yr-old son LOVES scones.  Well, not only does it taste great, but it's ridiculously easy to make and my son was able to help me.  In addition, my family comes from England so I've had my fair share of all sorts of scones.  I have to say these taste pretty authentic.  After they were done I wished I'd had clotted cream to go with.  And organic to boot, what a find!<br /><br />Also, being a mom who has to juggle, and never finding a recipe I didn't have to tweak, I found an even easier way to make them than the instructions on the box.  Using 2 boxes I dumped the mixes directly into a disposable foil 1/2 size lasagna pan.  Then I put in a full stick of butter that was room temp.  I forked it till the dough was little lumps.  I didn't add a flavor because I wanted to see what ""original"" was like.  (Great.)  Then I put in a cup of milk and forked it around till it was smooth dough.  There was still some dry mix at the bottom of the pan so I added the couple of tablespoons of milk.  Then, I got my hands in there and it wasn't too difficult to pick up the stray bits till the pan was clean and the dough was a ball.  Then I smoothed out the dough evenly in the pan.  Then I took a knife and scored it in quarters till I had 16 triangles.  Baked it and done.<br /><br />Mind you, I must say that my ""easy"" way of doing it is only if you don't mind not having the crusty edges on each triangle, the mark of a ""real"" scone I suppose.  To me, I'd rather save the time, the dishes, and it tastes the same, delicious!",06-12-2025,*****,15,18
R484184,B000RFS50U,A361PLXEWB9UC1,Don't go by me -- I don't eat red meat or poultry --,"...I bought these because Amazon was running a ""buy $59, get $25 off sale"" -- which made these Jack Link products cheaper than the geletan-bound pre-fab dog treats available at the pet store.  About 1/2 the price per ounce, actually.<br /><br />And of course the pups think they've been run over by the ""Good Dog Truck.""  Before you write angry rebuttals telling me how these are not good for dogs, let me assure you they really are ""treats"" for especially good (and sometimes rare) behavior-- and I snip each stick into button-sized rounds with my kitchen shears so they go a long way.<br /><br />It's the smell that gets them.  Actual meat that was once on an animal.  Mmmmmm-mmm-mmmm.<br /><br />And for me -- like walking by a bakery.  The smell is more than enough, thanks.",2025-06-12,*****,4,12
R451107,B001E5DWZU,A2GIOIV1OVF242,Out of date product,The HP sauce is dated for January 2011 expiration. This is November. I do not think seller should have pawned off a soon to expire product without even stating the freshness status.  I find this very deceptive and hope Amazon will correct this situation.,06-12-2025,*,4,13
R444042,B000WW2M8Y,A34CA3WYE8W7LD,Not Raw Almond Butter,"If the government says you can lie, then it's okay to lie? California almonds are not raw except for a few loopholes, so why is this company saying these are raw when they're not? Because the USDA says they can!<br />Trader Joe's uses the same ""legal lie"" about their almonds and almond butters but that doesn't make it right.<br />Artisana, the manufacturer says the process of making the butter only reaches 115 degrees but they leave out the part about the almonds are already partially cooked.<br />You can buy truly raw almond butter from unpasteurized organic almonds but this isn't it. ""California almonds"" is the giveaway.<br />Google unpasteurized raw almond butter if you want the real thing.",13-06-2025,*,37,41
R374341,B00004CI84,A1U1GYM2SIA2PY,BeetleJuice- DVD,If you like BeetleJuice and the supernatural then buy this movie you won't be let down.  This is a very good movie fun for all ages.  See this movie is what started the cartoon series on cartoonnetwork in the early 1990's BeetleJuice.  Personally I think Micheal Keaton did a fantastic job as playing BeetleJuice I just really like this movie alot it talk's about what the after life is like basically see Barbara and Adam Maitland die and their ghost's in the movie and they meet BeetleJuice and I'm not going to tell you the rest because you have to watch the movie trust me this movie is really good it will make you want to say BeetleJuice three times.,06-13-2025,*****,11,12
R190804,B000FI4O90,A2DP4PT93L6DZ9,Poor quality,It sounded neat but it has some major drawbacks. Only 2 weeks after purchasing it the water level low light came on and won't turn off. Only half of the pods appear to be sprouting - the others died (for a $20 seed kit I expect all to live). The lights are very bright and the motor can be distracting but isn't too bad. Every 6 months you need to replace the bulbs.,06-13-2025,**,19,24
R276436,B000EDI2VM,A3I7ZRYR21O0LB,Great healthy snack,"In my attempt to buy healthier snacks that don't have high fructose corn syrup, artificial sweeteners and processed sugar, I discovered these Raw Revolution bars.  They are GREAT!  We've tried several flavors and love them.  They are great for on-the-go snacks and are made with whole ingredients.",2025/06/13,*****,22,25
R488440,B0013A0QXC,A10I3GPBSB5MEE,COFFEE,BEST COFFEE ON THE MARKET.  HAVE IT EVERY MORNING.  REALLY LIKE THE EASE OF USE,2025/06/13,*,0,16
R301761,B001LNMXQO,A3VVV3Q2YSPH9M,"Product is great but show me ONE hoof, not three","Ok, I get it. I need to read the ENTIRE description to realize I'm not getting 3 hooves, only 1. Even so, help those of us out who are making quick decisions and try and use a photo that is more representative of what is being sold. I'm sure you have a photo like that lying around somewhere that you can upload.",2025-06-13,***,12,12
R502900,B000UXY2EC,ACZB9XNC98UY1,Best coconut milk I've seen,"This coconut milk is much better and more consistent than Thai Kitchen.  We use it for homemade ice cream, and it makes a far better product.  The price is right, and it's organic to boot!",06-13-2025,*****,12,12
R31899,B0062A87HA,A2V18JN5XI2GOB,8 of 12 Cans Very Badly Damaged (Dents),"Being unable to find canned pumpkin in any of my local stores, I held my breath (after reading the mixed reviews and mentions of damaged cans), took a chance and ordered a 12 pack.  Of the 12 cans, only 2 arrived undamaged.  Another 2 had small dents, which shouldn't affect the product or make opening the cans a problem.  Unfortunately, the 8 remaining cans are too badly dented to use.  Dents deep enough to have bent the cans sideways, and in the case of top dents, probably make it difficult/impossible to fully open with can opener. These will be discarded. Since some of the cans are dented on the top while others on the bottom, and the two undented cans were on an OUTSIDE row and the most severely dented on the INSIDE row, it appears that the cans were dented prior to packaging and not damaged in shipping.<br /><br />It is disappointing to see that damaged product is still a problem so many months after the first reviews called attention to the issue but an Amazon customer service rep. promised that someone would look into the issue to try to ascertain just where the damage is happening.  I haven't actually tried the pumpkin in the any of the 4 'safe' cans yet, so my review isn't based on the actual quality of the pumpkin but given the outrageously bad condition of the packaging there's no way I could rate this higher.",2025-06-13,*,18,18
R244581,B002Z08ROO,A1WX42M589VAMQ,"Great in the tall can, horrible in these small ones--edited review: don't buy these cans, get 17.5 oz ones!","Please see update at the end of this review. For fairness sake, I'm leaving original review I did when I tried the 17.5 oz cans intact. But the smaller cans do not contain the same quality product. Whether bad batch (one time) or just bad distributor/supplier for small cans (ongoing), I'd beware. Now, the original review, then the updates:<br /><br />This is far and away my fave coconut water now that I'm self-exiled from the horror that is new Zico (they ruined a terrific product by making it from concentrate).<br /><br />Note that this comes in cans, not tetra paks, and the cans are BPA-free. These are recyclable (well, as long as your area accepts cans.) Note as well that Amy & Brian's coconut waters are flash-pasteurized (like ONE and Zico and others). Unless you wanna risk crazy bacteria, coconut water must have some sort of pasteurization.<br /><br />I've been sampling various amazon-available coconut waters looking for my new staple. History:  I was a loyal Zico subscriber/drinker for a couple years. They changed. It's awful. I canceled my subscription. I've had and enjoyed O.N.E. in the tetra pak and Nature Factor's organic in a can. I've had and not liked as much VitaCoco and Harvest Bay. But all those are fine depending on your own taste preferences. Previously, I had also tried supermarket brands like Goya and Conchita. I'm always willing to try coconut water, looking for good price and great taste. I decided to try Amy & Brian's cause I learned about them from googling ""coconut water taste tests"" due to wanting to see what others thought of the brands out there. One taste test comparison mentioned this one tasted most like the actual coconut that was used in the taste test for comparison. Another taste test gave A&B props, too. So, yeah, got my attention.<br /><br />This one is now my new fave. I have subscribed to the A&B pulp free in both can sizes.<br /><br />Second fave based on flavor alone (not processing, container, etc) is Nature Factor's organic one. After that O.N.E. VitaCoco is good for those who prefer less sweetness, more of a slightly sourness. Something out there for everyone, right?<br /><br />I can say this to coconut water lovers: those above are definitely worth trying to see if you enjoy them, too, before you decide on a permanent subscription. But do try this one if you enjoy a bit more sweetness. So good. But if you hate any sort of higher sense of sweetness in your beverages, this isn't for you. I'd recommend ONE or Vitacoco for you, or maybe Harvest Bay.<br /><br />What makes this one a bit different than the good brands I've named:<br /><br />Big can option or small can option: 17.5 ounces vs this one that's 10 ouncnes. I buy both now, cause some days I want the bigger can to take with me to Pilates.<br /><br />Sweeter: Maybe it's where they get their coconuts from, but this brand has a delicious sweetness that is lacking on ONE, VitaCoco, Zico (old and new), and Harvest Bay. Nature Factor's is a bit sweeter than the previous, but Amy and Brian beats them all. I like sweet. :D Because another reviewer called it ""unnaturally sweet"", I emailed Amy & Brian via their website to ask if this is from concentrate or has sugar added or manipulated. I was told it's juice as it came from the coconuts, not from concentrate, no sugar added. So, I'm content.<br /><br />Some facts:<br /><br />8 oz = 76 calories<br />This is more than ounce per ounce for other brands, but this is probably explained by the sweetness (meaning more natural carbs). Worth noting for those who are on low-carb/carb-conscious diets. For the rest, it just means MORE FLAVOR.<br /><br />I wish Amy & Brian would put the potassium count on the label, though. This matters to a lot of us, including those who need to watch K intake due to drugs that spare potassium or folks who have high blood pressure and want to see how much K in their diet controls it. To the manufacturer: PLEASE add potassium to labeling under the sodium. Thanks.<br /><br />I love, love that amazon offers this on subcribe and save. Makes life easier. Thank you, Amazon, for this wonderful addition to your S&S coconut water offerings.<br /><br />Enjoy and be healthy!<br /><br />Update: I emailed Amy & Brian after I posted this review, and lo and behold, they will be adding Potassium and Magnesium to their labels. FYI, here are the counts:<br /><br />Potassium: whole can: 780, 8 oz serving: 360<br />Magnesium: whole can: 31.2, 8 oz servinng: 14.4<br /><br />I confirmed that A&B is ""flash pasteurized"", and got email from them to prove it,  which is the same pasteurization used for the tetra paks, as I understand it, so the nutrients should be comparable. They heat their at a lower temp than, say, Zico's, but for a bit longer. If you google ""Crossfit Adventure"" and this coconut water brand name, you'll see the article about the specifics: A&B heats their juice to 160-165 degrees for 15-20 seconds so that the nutrient content is undiminished. Also, the can is not BPA - it is Aqualure 900~19%. The other brand I liked the taste of, Nature Factor, does heat up their CW to a very high degree, so that one may be of concern nutrients-wise. Not A&B.<br /><br />They use Thai coconuts. :)<br /><br />Addendum: For carb watchers--  The carb count for A&B is roughly twice that of others. I used the brands I had at hand at home (and a calculator) to save you time making comparisons. The number stands for carbs per ounce:<br /><br />Amy & Brian:  2.375<br />Nature Factor Organic: 1.6<br />O.N.E.: 1.33<br />New Zico (from concentrate): 1.07<br /><br />I think Old Zico was more like ONE in terms of carbs per ounce.<br /><br />I wonder if the selection of coconuts can give higher sodium (see new Zico's much higher sodium count), then can the selection also be chosen to have higher carbs/more sweetness?<br /><br />HTH<br /><br />UPDATE: WHOA! Talk about variety. I have to say that my second order of Amy & Brian's is not as nice-tasting as the first. My first batch was really delicious and natural tasting. The second order tastes like candy-water. Seriously, it has an unnaturally sweet, unusual flavor. It's still not as offputting as the sour/cereal taste of the bottled Zico, but it's not something I'd recommend. So, a warning--you might get a great batch or a not so great one. But I thought you needed to know that flavor is not consistent (and it wasn't with original Zico, the one I used to drink the most, as coconuts will differ, coconut from coconut, therefore coconut water will have certain inconsistencies unless it's ""jiggered"" for consistency.)  I hope, if you ordered, your batch is wonderful. But I am reconsidering my subscription, cause this variation is just a bit too disparate (a little change is fine, but from amazing to odd-sugary-candy-water will not do.) I have to amend my rating to three stars. HTH.<br /><br />Update July 12, 2010: Okay, I couldn't resist the sale this month that gives me A&B for half off, so I ordered the large/tall can in the pulp version. FANTASTIC. It seems that every case I've gotten in the Tall cans is great. All the cases in the small cans are horrible. So, take my advice: skip these 10 oz cans and get the tall version of A&B, either with or without pulp. Delicious. A&B needs to research why those small cans are so bad versus the tasty and coconutty tall ones.",06-13-2025,*****,40,42
R429407,B000JMBEAE,AY2WRAET2M9F3,it's bad,i perchased this product thinking it's the same as the oveltine they sell in the USA made by nestles company.this is made in thailand by ab foods for some chinese american trading company.the ingredients are not the same.under doctors care i must monitor my output of urine.usualy it is light yellow but after useing this oveltine it was much darker and it left a lot of sluge on the bottom of the urine bottle that was hard to clean out.i will not drink this anymore i can only imagine what my body went thru,13 Jun 2025,*,2,19
R58712,B005P0NA7U,A82F6BLMZYE3P,quality product,"This product is amazing. It works great, smells great, is all organic and is about 4x cheaper than any other enzyme peel on the market (because it is half the price and twice the size). You can also get it almost anywhere. It made a huge difference on my skin and I would recommend it to anyone who has acne or a dull, bumpy complexion. The one down side is that it stings quite a bit, but it's supposed to do that. And afterward it feels great.",2025-06-13,*****,18,21
R490517,B000CQE3IC,A2VEN8YP5JGGGQ,Disgusted,"For the price, it makes great training rewards for my dogs.  They seem to enjoy it and I indulge in it sometimes.  But this is the last time I'm buying this.",13-06-2025,*,4,14
R529835,B00028HN5A,A90R5PR3BF7JW,Nippy,"Doesn't do anything for me, but my cat loves it. You have to take my word for it because she cant type.",14-06-2025,*****,94,100
R489777,B001EQ51ZI,A3P6DY9HB58Q2X,An End in Itself,"Consider this an endorsement of the product. It is a delicious product, ideal with 2% or more milk (no skim) and served in a very large bowl. You can eat a lot of it. I can eat a lot of it. A lot of it is meant to be eaten. The six-pack is just as well because it is extremely difficult to find this cereal in Arizona. I used to feel this price was ridiculous but now, after four months without CLC, it is most certainly fair, and can be delivered overnight by air for you prime members. The prime is an end in itself, to have things delivered in two days for free: that is a lot of products that can make their way to you. It is the world's largest grocery store and bookstore. Everything--the world in all its muchness--is yours for the ordering. I love all of it, the world, these reviews, Amazon and its slightly salacious/campy name, Amazon prime, the website, the other reviewers who gave it five stars, and their children. All these things are beautiful. All these things will fade away. You might as well stock up because you may never be able to leave the house again.",2025/06/14,*****,14,16
R220119,B005BFJGJU,A3HAAMN6X92OZP,Not worth the money,"I was really excited to find Bertie Botts Every Flavour Jelly Beans because my kids would love them.  It was a 2-pack, and for $9 I figured that the boxes would be pretty big.  Boy was I wrong.  The boxes are the size of small raisin boxes, and they aren't even filled very full.  I was very disappointed and feel ripped off.  Breaking the cost down, each jelly bean costs about 25 cents, and these are small candies - the size of jelly bellys.  Don't waste your money unless you have a lot to waste...",2025-06-14,*,31,40
R541654,B001BM4RC8,AHWXH8CA96IBX,"The best chips ever invented, truly the pinnacle of human acheivement and civilization","Fate has smiled upon you today, for you have stumbled upon a review of the best corn chips on the planet.  Yes they really are that good.<br /><br />I'm not in thrall of the whole ""organic"" thing generally, but I have to say these blue corn chips themselves are somehow FAR better than competitors. Crisp and thick cut, a strong corn taste. You probably don't think a chip can have a strong corn taste, but these do, because unlike competitors they're not cooked in a month old batch of mystery oil.<br /><br />The person who came up with this ""red hot"" flavoring is a genius, this is the best flavoring for chips ever invented.  It will make your toes curl and your eyes roll back into your head.  It is only a little hot, but it builds up a bit if you eat the whole darn bag, which you almost certainly will.<br /><br />I also recommend their plain blue corn chips for dips, but for the love of everything that is good don't get the unsalted ones.",06-14-2025,*****,29,31
R449938,B002T0KDNI,A33ZYFE8XMKKR1,What Every Consumer Should Know - NOT Economical,"The taste of SodaStream diet cola does not match that of mainstream brands.  This becomes especially noticeable for frequent drinkers of Diet Coke or Diet Pepsi.  Yet that isn't the main problem with the SodaStream offering.  The truth is simply that consumers are paying way too much for C02 refills -- sixteen times (16x) too much.<br /><br />While the general idea of at-home carbonation is solid, consumers should understand that they are grossly overpaying for SodaStream carbon dioxide refills. In fact, the prices charged are sixteen times (16x) wholesale costs or many, many times more expensive than the prices a restaurant would pay. In Europe, frugal consumers are aware of such markups and actually purchase their own restaurant-sized CO2 refills. In the US, we aren't so frugal.<br /><br />Other than the outrageous costs for the CO2 refills, there are other issues with the SodaStream Fountain Jet. One is the construction quality is quite low with very thin molded plastic and little weight. Additionally, the taste of generic soda flavors do not match that of the brand name products.<br /><br />Below is the calculated cost per two liter for the output of SodaStream soda. This includes the cost of the consumables AND the equipment costs. I have used very generous assumptions, including a low discount rate (i.e. cost of money).<br /><br />Transportation costs were not factored because 1) purchases of typical groceries should more or less overlap with soft drink purchases 2) grocery delivery has long been available in many areas 3) most people live closer to a grocery store than to a home furnishings store (I walk 100 ft. for groceries and drive one mile for BB&B) 4) the reverse logistics for the CO2 refills is an extra expense for the retailer that has to be factored into its profit margin and will ultimately be borne by the consumer.<br /><br />One of the reasons Bed Bath & Beyond, Macy's and Crate and Barrel choose to carry SodaStream is that they want the consumer to make MORE FREQUENT trips to their establishments for consumables. Instead of going to such establishments once every 3 to 6 months, customers will now visit once every 1 to 2 months. That makes an enormous difference for generating impulse purchases at such retailers. One could argue then that transportation costs could increase for the individual consumer.<br /><br />Total Costs = $1.73 per Two Liter -- More Expensive Than Retail<br /><br />*Concentrate<br />Flavor cost bottle of concentrate $4.99<br />Liters of product per container 12<br />Flavor/l $0.42<br /><br />*Carbonator<br />Volume of CO2 130<br />Cost of CO2 per refill (130 liters) 29.99<br />CO2 cost per liter $0.23<br /><br />*Sodastream Equipment Costs - Amortization Per Liter<br />Equipment cost $89.00<br />Equipment life (years) 5<br />Discount rate (cost of money) 8%<br />Liters per month 10.00<br />Monthly amortized cost $1.80<br />Cost of equipment per liter $0.18<br /><br />*Water Cost with Brita Filtration<br />Municipal water costs per liter in US $0.0004<br />Brita filter three pack (454 liters of water output) $16.95<br />Brita cost per liter $0.0373<br />Water and filter costs per liter $0.0377<br />(assumes you already own Brita Pitcher so no equipment costs, just incremental filtration)<br /><br />***TOTAL COSTS PER TWO LITER = (Flavor + CO2 + Equipment + Filtered Water) * 2<br />SodaStream Total Cost Per Two Liter = $1.73<br /><br />Without filtered water:<br />SodaStream Total Cost Per Two Liter = $1.65<br /><br />*****What does CO2 Really Cost????<br /><br />THE MATH BELOW IS WHAT SODASTREAM DOESN'T WANT THE CONSUMER TO KNOW<br /><br />*Restaurant Carbonation (note distributor prices, so there is still a distributor profit)<br />weight of CO2 contents of large restaurant CO2 tank: 50 lbs<br />weight in grams: 22,680 grams of CO2<br />cost to refill - Summer 2011: $35<br /><br />CO2 grams/liter of carbonated water: 7 grams<br /><br />*Efficiency of Restaurant CO2 Carbonation<br />losses: 10%<br />available CO2 in tank (residual is required for pressure): 85%<br />net accessible CO2 of total: 77%<br />usable grams of CO2: 17,350 grams<br /><br />*Output<br />carbonated liters of water: 2,479<br />cost per liter in USD$: $0.014<br /><br />*SodaStream Output<br />SodaStream Refill: 130 liters (quoted end product)<br />Cost per refill: $30.00<br />cost per SodaStream carbonated water: $0.231<br /><br />*SodaStream Markup Economics<br />ratio of SodaStream to Restaurant prices: 16.3x<br />SodaStream inflation price over restaurant pricing: 1534%<br />math: [y/x-x] to give increase over base case restaurant pricing<br /><br />This is an incredible 1500% markup<br /><br />Pros<br />Saves plastic<br />Allows flexible mixture of flavors<br /><br />Cons<br />Cost of output is not compelling<br />Grossly inflated CO2 refill costs<br />Another store trip required for refills separate from grocery store visit<br /><br />***Disclaimer: I am an investor who has used the product multiple times. At the time of this review, I did NOT have an investment in SodaStream either short or long. In the past, I have both owned the stock and shorted it (bet against it). I may be on either side of the trade by the time you read this -- I am not very sentimental.",14 Jun 2025,*,31,36
R526279,B001DKBDHK,A31RSZYLJNYLTZ,Great for vines and small trees,"Had vines that were taking over. They were creeping / had buried roots growing horizontally, which can complicate killing them. To get rid of them, I cut the upward=growing vines about half a foot above the ground. I did this so that if I had to apply the product again, I would have enough vine remaining to cut again. Sometimes if the vine (or root or base of tree or shrub) is really thick, it can take more than one application. (It's best to apply the product to a fresh cut.) In order to apply it twice or three times, you want to leave enough length so that you can make the cut again. This stuff is strong, so don't get me wrong. But, for really large diameters, leave yourself some extra in case you have to come back.<br /><br />I've used this on oak trees too. Just cut the sapling down to size and spritz the stub. If anything grows back, you can spray the leaves or make a fresh cut. Eventually when enough of the root is destroyed, it will not grow back.<br /><br />Great product. Would buy again.",2025/06/14,*****,16,16
R207005,B002ANA68G,A1GEMT7FSFKPDD,Another satisfied pet owner,"We've had dogs and cats for years and always fed them Science Diet or Iams.  Our newest dog was an itcher and after research, I decided to try a new dog food.  I settled on Canidae for the same reason as the other reviewers; top notch ingredients at a reasonable price.<br /><br />She loves it.  I alternate dry with dry/wet every other day.  And, best of all, no more itching or hot spots.  Vet believes that she was allergic to corn products in Iams; a common allergy for dogs.<br /><br />And the added benefits are about the poop; less poop to pick up, poop is solid, not runny, and like the other reviewer said, the poop is way less smelly.",14-06-2025,*****,19,20
R247816,B000O3S3K2,A3S9AXOHUZHCSS,Wonderful,"I was reluctant to try this out, because I've had so many terrible jarred pasta sauces and no one had reviewed this product yet, but my fears were quickly put to rest.  This is the BEST jarred pasta sauce I've ever had.  Actually, it's probably the best pasta sauce I've ever had prepared by someone else, period.  Only a super-fresh homemade sauce, made with wonderful ingredients (San Marzano tomatoes, roasted onions and garlic, etc.) can compete.  Considering that such a sauce really takes hours to make, all told, I'm thrilled to use this instead.  This flavor in particular is an excellent base to use for other sauces - it won't overpower the other ingredients you add, but it has such a fantastic flavor it can easily be used on its own.  One of my favorite things to do is use a half-a-jar of this sauce over organic prepared ravioli - it's a super-quick, somewhat healthy meal that tastes amazing.  The heat from the freshly boiled ravioli is sufficient to warm up the sauce, so there's no need to even cook the sauce separately - you just pour it on and you're done!<br /><br />The jars are very nice, thick, reusable polypropylene (#5).  I use them to bring my lunch to work everyday - it's pretty surprising how nice they are - they are definitely not disposable junk.  There are some reports of an occasional jar arriving broken if this item is shipped via ground, which is honestly hard for me to imagine.  I use Amazon Prime, so mine arrive via two-day, and the packaging is always flawless.  To address this problem, Amazon had a ""Pasta Lovers Gift Set"" from this company with extra packaging, but it doesn't appear to show up in searches anymore.  It contained four flavors - Marinara, Arrabbiata, Tuscan Vodka, and Barely Bolognese, if I remember correctly.  All delicious - the Arrabbiata is fairly spicy, though.<br /><br />Anyway, buy this sauce!  The more people buy it, the more wonderful flavors Amazon will presumably carry.  One final note - this is a GREAT DEAL for these sauces.  If you don't believe me, take a look elsewhere on the web for this company's sauces - five bucks a jar is an absolute steal for an all-natural product of this top-notch quality.",2025-06-14,*****,13,13
R199334,B000G8399A,A3V6Z4RCDGRC44,Delicious Flavor - Eat in Moderation,"CarbRite Brownie Mix includes chocolate chips in it - and the resulting brownies are only 1.5 grams of net carbs per large brownie!  That's only 174 calories. This is definitely recommended for anyone who loves chocolate and wants to be healthy too.<br /><br />The brownies are very easy to make. You add in 3 eggs, 1/2 cup of butter and a teaspoon of water. That's it. Bake for just under an hour, then chill for an hour in the fridge.<br /><br />What's neat about the brownies is you have options as to how they come out. Depending on how long you bake them, you can get them to be more cake like or fudge like. We like them about half and half.<br /><br />The chocolate chips seem to ""sink"" into the mix, which gives it the fudgy aspect on the bottom layer. It's a really nice texture, with a crispy top. Even several days later, the ones that are left (assuming you eat them at a reasonable pace) are still quite tasty.<br /><br />Now I do want to comment that you SHOULD eat them only one at a time. My boyfriend was a bit greedy when we first made these, and ate a bunch. These are LOADED with sugar alcohols.  There are 15g of sugar alcohols per serving. This gives it a fantastic sweet flavor - but they cause digestive problems if eaten in large quantities. One brownie is fine. Six brownies .... less fine. Be wise. Eat just one.<br /><br />Some people ask me why they don't just use Splenda instead of sugar alcohols. Splenda doesn't bake as well as sugar alcohols do - the flavor comes out differently. I really do believe this is the best formulation for its fantastic flavor, but again, be aware of the content. Eat in moderation.<br /><br />I really love these. You get a rich brownie flavor for hardly any calories and almost zero carbs. It really is quite ideal for anybody who loves chocolate - on any eating plan - who wants to avoid sugar.<br /><br />The nutrition values are: 174 calories, 12g fat (no trans fats), 55mg sodium, 3g fiber, 15g sugar alcohols, 1.5g net carbs. You get tiny amounts of some vitamins, nothing to really consider important.<br /><br />I would even recommend parents make these for their kids, if their kids demand chocolate, rather than giving them sugary versions.",2025-06-14,*****,48,49
R521623,B000LKU3DI,APX38OL5RONWA,"Good, but a bit too sweet","Great, high- protein snack without meat.  I would give it 5 starts if it were not so sweet.",15 Jun 2025,****,14,15
R415703,B000EDDS6Q,A2LUMWYGAOS4ZR,Horrible Cereal,"This cereal tastes like dirt and sawdust.  We even tried the hot version, and it also is horrible.  Somebody must like this product, but I do not.",06-15-2025,*,4,19
R393563,B003EMQGVI,A2IVO6H30VNC25,Counting Calories? Think again...,"Compare the content and price of this bar (see above) to a Hershey Bar (no almonds). The Hershey Bar has 50 FEWER calories per bar.  Also, for the price of one of these bars, you could buy five regular Hershey bars.  24% more calories and FIVE times more expensive.  Unless you are diabetic, why would you ever buy this product?<br /><br />Hershey Bar (no almonds)  Bulk price (36) - $25.59<br />Serving Size  1 bar (43 g)<br />Hershey Bar<br />Amount Per Serving %DV *<br />Total Calories 210<br />  Calories from Fat 110<br />Total Fat 13 g 20%<br />  Saturated Fat 8 g 40%<br />Cholesterol 10 mg 3%<br />Sodium 35 mg 1%<br />Total Carbohydrate 26 g 9%<br />  Dietary Fiber 1 g 4%<br />  Sugars 24 g<br />Protein 3 g 6%",2025/06/15,*,11,72
